utt_id,session,start_time,end_time,duration,quality_codes,flags,category,split
tr-008_01615,tr-008,550.05,555.707,5.657,Good,,spanish_only,train
tr-008_01583,tr-008,302.276,312.277,10.001,CRT-D,"BLK,TMC",spanish_only,dev
tr-009_02128,tr-009,1236.89,1247.327,10.437,MTS,NSY,spanish_only,
tr-006_01035,tr-006,3533.885,3538.87,4.985,Good,TMC,spanish_only,train
tr-008_01706,tr-008,1223.34,1230.417,7.077,"MTS,CRT-A",,spanish_only,
tr-010_02841,tr-010,3285.939,3293.896,7.957,Good,,spanish_only,train
tr-006_00572,tr-006,690.71,700.06,9.35,Good,"TMC,NSY",spanish_only,train
tr-011_03262,tr-011,3060.592,3068.093,7.501,CRT-D,"BLK,TMC",spanish_only,train
tr-009_02169,tr-009,1638.405,1647.03,8.625,MTS,,spanish_only,
tr-007_01163,tr-007,594.425,601.31,6.885,Good,"NSY,TMC",spanish_only,train
tr-011_02973,tr-011,926.502,934.824,8.322,CRT-D,,mixed,train
tr-010_02809,tr-010,3033.646,3044.291,10.645,MTS,,spanish_only,
tr-009_02140,tr-009,1328.824,1335.023,6.199,Good,"TMC,NSY",spanish_only,train
tr-005_00142,tr-005,1185.56,1193.005,7.445,MTS,TMC,spanish_only,
tr-006_00885,tr-006,2706.675,2716.53,9.855,Good,,spanish_only,train
tr-005_00022,tr-005,189.33,196.815,7.485,CRT-D,TMC,spanish_only,train
tr-011_03212,tr-011,2705.814,2715.081,9.267,CRT-D,"BLK,TMC",spanish_only,train
tr-010_02788,tr-010,2858.1,2869.215,11.115,MTS,"TMC,NSY",mixed,
tr-011_03106,tr-011,1964.593,1972.192,7.599,EXC,"BCO,NSY",,
tr-010_02586,tr-010,1327.524,1338.148,10.624,CRT-A,,spanish_only,train
tr-011_03043,tr-011,1366.213,1379.324,13.111,MTS,TMC,spanish_only,
tr-006_00844,tr-006,2480.08,2491.66,11.58,CRT-D,,spanish_only,train
tr-010_02716,tr-010,2303.015,2312.316,9.301,MTS,BCO,spanish_only,
tr-005_00451,tr-005,3711.938,3722.408,10.47,MTS,TMC,spanish_only,
tr-011_03030,tr-011,1284.959,1296.219,11.26,"CRT-D,MTS","BLK,TMC",spanish_only,
tr-006_00616,tr-006,926.51,937.21,10.7,Good,"TMC,NSY",spanish_only,train
tr-010_02659,tr-010,1858.19,1871.94,13.75,Good,"TMC,NSY",spanish_only,train
tr-009_02380,tr-009,3564.12,3573.005,8.885,CRT-A,NSY,spanish_only,train
tr-011_02861,tr-011,121.909,133.422,11.513,MTS,TMC,spanish_only,
tr-005_00450,tr-005,3700.923,3711.688,10.765,"CRT-A,MTS",,spanish_only,
tr-010_02736,tr-010,2454.41,2465.51,11.1,"CRT-D,MTS",TMC,spanish_only,
tr-010_02739,tr-010,2475.21,2484.055,8.845,CRT-A,,spanish_only,train
tr-009_02371,tr-009,3445.663,3456.776,11.113,Good,NSY,spanish_only,train
tr-007_01175,tr-007,701.725,713.395,11.67,MTS,"NSY,TMC",spanish_only,
tr-006_01014,tr-006,3401.35,3410.965,9.615,Good,TMC,spanish_only,train
tr-009_02388,tr-009,3621.242,3632.405,11.163,MTS,TMC,spanish_only,
tr-010_02585,tr-010,1316.603,1326.903,10.3,MTS,TMC,spanish_only,
tr-008_01620,tr-008,572.942,582.427,9.485,"MTS,CRT-A",,spanish_only,
tr-006_00718,tr-006,1699.25,1708.37,9.12,Good,"TMC,NSY",mixed,train
tr-009_02243,tr-009,2310.35,2320.16,9.81,MTS,NSY,spanish_only,
tr-011_02929,tr-011,652.443,663.744,11.301,"MTS,CRT-A",TMC,spanish_only,
tr-010_02743,tr-010,2495.235,2506.77,11.535,MTS,TMC,mixed,
tr-008_01656,tr-008,818.24,829.89,11.65,CRT-D,"BLK,TMC,NSY",spanish_only,train
tr-009_02151,tr-009,1437.172,1448.992,11.82,MTS,NSY,spanish_only,
tr-009_02120,tr-009,1173.29,1194.455,21.165,EXC,NSY,,
tr-011_03166,tr-011,2356.527,2368.218,11.691,EXC,"TMC,BCO",,
tr-006_01059,tr-006,3676.88,3690.19,13.31,Good,TMC,spanish_only,train
tr-006_00848,tr-006,2501.665,2514.745,13.08,Good,TMC,spanish_only,train
tr-011_03270,tr-011,3138.481,3153.163,14.682,"CRT-D,MTS","BLK,TMC",spanish_only,
tr-011_03117,tr-011,2052.93,2061.138,8.208,MTS,TMC,spanish_only,
tr-006_01021,tr-006,3452.78,3463.515,10.735,CRT-A,TMC,mixed,train
tr-011_03101,tr-011,1907.954,1920.205,12.251,"MTS,CRT-D","TMC,BCO,BLK",spanish_only,
tr-009_02255,tr-009,2379.28,2393.268,13.988,MTS,"NSY,TMC",spanish_only,
tr-008_01679,tr-008,974.48,984.541,10.061,EXC,BCO,,
tr-006_00801,tr-006,2221.9,2231.53,9.63,Good,TMC,spanish_only,train
tr-009_02179,tr-009,1734.93,1770.03,35.1,"MTS,CRT-A","NSY,TMC",spanish_only,
tr-008_01555,tr-008,50.975,64.751,13.776,EXC,"BCO,TMC,NSY",,
tr-011_02975,tr-011,939.119,954.282,15.163,Good,,spanish_only,train
tr-007_01511,tr-007,3452.109,3468.609,16.5,"CRT-A,MTS",TMC,spanish_only,
tr-011_03218,tr-011,2731.766,2746.133,14.367,EXC,"BLK,TMC",,
tr-008_01681,tr-008,988.9,998.612,9.712,"CRT-D,MTS","BLK,TMC,NSY",mixed,
tr-009_02143,tr-009,1366.964,1387.189,20.225,"MTS,CRT-A","NSY,TMC",spanish_only,
tr-006_00463,tr-006,30.69,45.155,14.465,MTS,"NSY,TMC",spanish_only,
tr-009_02390,tr-009,3647.123,3663.76,16.637,Good,"TMC,NSY",spanish_only,train
tr-008_01577,tr-008,259.592,279.855,20.263,CRT-A,TMC,spanish_only,train
tr-011_03182,tr-011,2490.851,2512.373,21.522,"MTS,CRT-D","BLK,TMC",spanish_only,
tr-009_02103,tr-009,997.063,1033.89,36.827,EXC,"NSY,TMC",,
tr-009_02167,tr-009,1607.54,1630.142,22.602,EXC,"NSY,BLK,TMC",,
tr-009_02132,tr-009,1259.327,1277.817,18.49,EXC,"BCO,TMC,BLK",,
tr-011_03254,tr-011,3002.34,3019.841,17.501,CRT-A,TMC,spanish_only,test
tr-006_00672,tr-006,1389.73,1410.542,20.812,Good,TMC,spanish_only,train
tr-010_02681,tr-010,2031.75,2050.625,18.875,CRT-A,TMC,spanish_only,train
tr-011_03085,tr-011,1726.254,1743.323,17.069,Good,"BCO,TMC",spanish_only,dev
tr-007_01178,tr-007,724.325,735.719,11.394,EXC,BCO,,
tr-011_03116,tr-011,2033.084,2052.389,19.305,"MTS,CRT-D",,spanish_only,
tr-010_02796,tr-010,2924.985,2949.795,24.81,Good,NSY,spanish_only,train
tr-011_02925,tr-011,596.197,609.37,13.173,CRT-D,TMC,spanish_only,dev
tr-009_02280,tr-009,2575.72,2597.36,21.64,MTS,TMC,spanish_only,
tr-007_01256,tr-007,1419.438,1445.258,25.82,Good,TMC,mixed,train
tr-010_02624,tr-010,1562.895,1599.168,36.273,EXC,TMC,,
tr-010_02798,tr-010,2955.455,2982.105,26.65,Good,"TMC,NSY",spanish_only,train
tr-010_02784,tr-010,2814.305,2842.81,28.505,"MTS,CRT-A",TMC,spanish_only,
tr-007_01142,tr-007,432.735,454.625,21.89,EXC,TMC,,
tr-005_00011,tr-005,120.725,150.685,29.96,"CRT-D,MTS","BLK,TMC",spanish_only,
tr-006_01087,tr-006,3853.036,3880.316,27.28,Good,"NSY,TMC",spanish_only,train
tr-011_02963,tr-011,847.299,870.879,23.58,EXC,BCO,,
tr-009_02217,tr-009,2052.045,2086.15,34.105,"CRT-A,MTS","BCO,TMC",spanish_only,
tr-011_03148,tr-011,2256.201,2258.339,2.138,Good,,spanish_only,train
tr-011_02850,tr-011,34.915,41.075,6.16,MTS,,mixed,
tr-008_01737,tr-008,1455.65,1457.75,2.1,Good,,spanish_only,train
tr-006_00792,tr-006,2136.55,2138.64,2.09,Good,,spanish_only,train
tr-006_00568,tr-006,671.76,678.02,6.26,CRT-D,BLK,mixed,train
tr-007_01439,tr-007,2893.952,2895.992,2.04,Good,,spanish_only,train
tr-006_00917,tr-006,2883.04,2885.065,2.025,Good,,spanish_only,train
tr-005_00282,tr-005,2184.291,2186.311,2.02,CRT-A,,mixed,train
tr-007_01145,tr-007,469.51,471.52,2.01,Good,,spanish_only,train
tr-005_00426,tr-005,3478.678,3486.598,7.92,Good,,spanish_only,train
tr-010_02655,tr-010,1831.205,1836.46,5.255,EXC,,,
tr-009_02104,tr-009,1035.212,1039.884,4.672,MTS,NSY,spanish_only,
tr-010_02638,tr-010,1716.245,1722.05,5.805,Good,NSY,spanish_only,train
tr-009_02161,tr-009,1532.667,1536.602,3.935,Good,NCT,spanish_only,train
tr-007_01171,tr-007,685.165,688.76,3.595,Good,,spanish_only,train
tr-006_00905,tr-006,2813.12,2816.66,3.54,Good,,spanish_only,train
tr-009_02293,tr-009,2673.191,2676.483,3.292,Good,,spanish_only,train
tr-006_00864,tr-006,2590.385,2593.495,3.11,Good,,spanish_only,train
tr-005_00081,tr-005,617.79,620.81,3.02,Good,,spanish_only,train
tr-008_01631,tr-008,643.052,646.007,2.955,Good,,spanish_only,dev
tr-005_00380,tr-005,3089.166,3092.046,2.88,Good,,spanish_only,train
tr-008_01711,tr-008,1250.532,1253.207,2.675,CRT-D,BLK,spanish_only,train
tr-009_02283,tr-009,2634.494,2637.144,2.65,Good,,spanish_only,train
tr-008_01636,tr-008,663.546,666.156,2.61,Good,,spanish_only,train
tr-007_01136,tr-007,340.145,342.745,2.6,Good,,spanish_only,train
tr-010_02598,tr-010,1394.178,1396.724,2.546,Good,BCO,spanish_only,train
tr-010_02732,tr-010,2431.18,2433.698,2.518,Good,,spanish_only,train
tr-011_02962,tr-011,844.744,847.249,2.505,Good,,spanish_only,train
tr-009_02116,tr-009,1157.165,1159.65,2.485,Good,,spanish_only,train
tr-010_02577,tr-010,1256.453,1258.924,2.471,Good,,spanish_only,train
tr-010_02601,tr-010,1424.663,1427.09,2.427,Good,,spanish_only,train
tr-006_00665,tr-006,1310.61,1313,2.39,Good,,spanish_only,train
tr-010_02830,tr-010,3186.311,3188.676,2.365,EXC,,,
tr-011_03146,tr-011,2248.466,2250.794,2.328,Good,,spanish_only,train
tr-009_02357,tr-009,3244.979,3247.297,2.318,MTS,,spanish_only,
tr-010_02606,tr-010,1455.013,1457.323,2.31,Good,,spanish_only,train
tr-009_02127,tr-009,1234.41,1236.65,2.24,CRT-D,BLK,spanish_only,train
tr-005_00100,tr-005,779.665,781.88,2.215,Good,NSY,spanish_only,train
tr-008_01601,tr-008,472.178,474.375,2.197,Good,,spanish_only,dev
tr-010_02625,tr-010,1599.168,1601.341,2.173,Good,,spanish_only,train
tr-006_00808,tr-006,2259.51,2261.659,2.149,EXC,,,
tr-007_01354,tr-007,2280.525,2282.658,2.133,Good,,spanish_only,train
tr-011_03249,tr-011,2983.899,2985.998,2.099,Good,TMC,spanish_only,train
tr-005_00318,tr-005,2518.446,2520.526,2.08,Good,,spanish_only,train
tr-010_02745,tr-010,2513.27,2515.32,2.05,Good,,spanish_only,train
tr-006_00980,tr-006,3213.075,3215.095,2.02,Good,,spanish_only,train
tr-008_01986,tr-008,3369.389,3372.348,2.959,Good,NSY,mixed,train
tr-007_01315,tr-007,2008.703,2011.573,2.87,Good,,jehe'a,train
tr-006_00716,tr-006,1689.55,1692.19,2.64,Good,USR,mixed,train
tr-005_00356,tr-005,2895.726,2898.356,2.63,Good,,mixed,train
tr-007_01500,tr-007,3394.414,3396.944,2.53,MTS,,mixed,
tr-008_01941,tr-008,3046.302,3048.794,2.492,Good,,mixed,train
tr-007_01405,tr-007,2626.747,2629.207,2.46,Good,,jehe'a,train
tr-008_01972,tr-008,3292.66,3295.059,2.399,Good,USR,mixed,train
tr-007_01337,tr-007,2183.378,2185.698,2.32,CRT-D,BLK,mixed,train
tr-006_00939,tr-006,2997.36,2999.665,2.305,Good,,mixed,train
tr-008_01684,tr-008,1014.036,1016.34,2.304,Good,,spanish_only,dev
tr-006_00627,tr-006,997.845,1000.135,2.29,Good,,mixed,train
tr-009_02006,tr-009,107.793,110.034,2.241,CRT-D,BLK,mixed,train
tr-008_01957,tr-008,3172.618,3174.827,2.209,Good,,mixed,train
tr-005_00335,tr-005,2723.946,2726.146,2.2,Good,,mixed,train
tr-010_02421,tr-010,187.241,189.435,2.194,MTS,,mixed,
tr-005_00224,tr-005,1808.041,1810.201,2.16,Good,,mixed,train
tr-007_01332,tr-007,2145.773,2147.923,2.15,Good,,mixed,train
tr-008_01901,tr-008,2714.888,2716.96,2.072,MTS,,jehe'a,
tr-009_02025,tr-009,229.108,231.145,2.037,Good,,jehe'a,train
tr-007_01191,tr-007,900.68,902.68,2,Good,,mixed,train
tr-007_01323,tr-007,2074.103,2090.818,16.715,MTS,,mixed,
tr-008_01926,tr-008,2969.602,2973.246,3.644,Good,,mixed,train
tr-009_02041,tr-009,385.317,388.685,3.368,Good,,mixed,train
tr-009_02350,tr-009,3198.768,3202.023,3.255,Good,,jehe'a,dev
tr-009_02021,tr-009,203.722,206.736,3.014,Good,NSY,mixed,train
tr-008_01900,tr-008,2711.799,2714.373,2.574,Good,,jehe'a,train
tr-007_01373,tr-007,2434.043,2436.473,2.43,Good,,jehe'a,train
tr-005_00136,tr-005,1140.035,1142.415,2.38,Good,,mixed,train
tr-010_02812,tr-010,3050.326,3052.671,2.345,Good,,mixed,dev
tr-008_01922,tr-008,2920.548,2922.803,2.255,Good,,jehe'a,dev
tr-005_00027,tr-005,225.76,237.815,12.055,MTS,,mixed,
tr-010_02452,tr-010,389.228,391.268,2.04,Good,,mixed,train
tr-008_01921,tr-008,2917.5,2920.448,2.948,Good,,jehe'a,train
tr-011_02991,tr-011,1050.474,1052.482,2.008,MTS,,mixed,
tr-008_01694,tr-008,1098.968,1112.336,13.368,MTS,,mixed,
tr-006_00933,tr-006,2961,2977.715,16.715,Good,,mixed,train
tr-008_01933,tr-008,2999.69,3001.896,2.206,Good,,jehe'a,dev
tr-007_01546,tr-007,3738.369,3739.248,0.879,Good,,spanish_only,train
tr-006_00598,tr-006,840.905,856.23,15.325,Good,,mixed,train
tr-009_02221,tr-009,2127.556,2142.55,14.994,Good,,mixed,train
tr-006_00469,tr-006,82.685,99.235,16.55,Good,,jehe'a,train
tr-006_00822,tr-006,2361.315,2375.84,14.525,Good,,mixed,train
tr-011_02895,tr-011,354.462,363.887,9.425,Good,,jehe'a,train
tr-008_01952,tr-008,3127.172,3142.338,15.166,MTS,,jehe'a,
tr-011_02877,tr-011,263.627,277.955,14.328,MTS,,mixed,
tr-008_01722,tr-008,1342.283,1357.705,15.422,MTS,,mixed,
tr-011_03229,tr-011,2827.789,2840.806,13.017,Good,,jehe'a,train
tr-007_01151,tr-007,506.76,525.17,18.41,Good,,mixed,train
tr-009_02114,tr-009,1135.558,1153.993,18.435,Good,,spanish_only,train
tr-009_02054,tr-009,499.728,547.579,47.851,MTS,NSY,jehe'a,
tr-009_02086,tr-009,834.708,854.797,20.089,MTS,,mixed,
tr-006_01071,tr-006,3755.791,3775.486,19.695,Good,,jehe'a,train
tr-006_00940,tr-006,2999.875,3012.9,13.025,Good,,jehe'a,train
tr-008_01964,tr-008,3219.627,3232.1,12.473,CRT-D,BLK,jehe'a,train
tr-009_02142,tr-009,1349.855,1366.767,16.912,Good,,spanish_only,train
tr-010_02492,tr-010,690.79,716.553,25.763,MTS,,jehe'a,
tr-007_01141,tr-007,413.42,432,18.58,MTS,,jehe'a,
tr-008_01951,tr-008,3104.347,3126.848,22.501,MTS,,mixed,
tr-007_01098,tr-007,7.33,33.49,26.16,MTS,NSY,jehe'a,
tr-011_02911,tr-011,496.477,508.912,12.435,MTS,,mixed,
tr-008_01612,tr-008,523.25,539.61,16.36,MTS,,mixed,
tr-008_01662,tr-008,859.959,875.19,15.231,MTS,,jehe'a,
tr-007_01160,tr-007,562.08,577.705,15.625,CRT-D,BLK,mixed,train
tr-011_03264,tr-011,3077.949,3084,6.051,CRT-D,BLK,mixed,train
tr-006_01068,tr-006,3730.696,3748.921,18.225,CRT-A,,mixed,train
tr-008_01704,tr-008,1191.998,1213.27,21.272,MTS,,mixed,
tr-011_03221,tr-011,2754.479,2770.763,16.284,CRT-D,BLK,mixed,train
tr-007_01427,tr-007,2809.612,2826.972,17.36,Good,,mixed,test
tr-009_02218,tr-009,2087.065,2101.826,14.761,CRT-A,,jehe'a,train
tr-007_01374,tr-007,2436.633,2464.523,27.89,Good,,jehe'a,train
tr-007_01495,tr-007,3360.629,3378.059,17.43,MTS,,jehe'a,
tr-011_02996,tr-011,1075.731,1083.074,7.343,MTS,,spanish_only,
tr-011_02982,tr-011,980.276,999.149,18.873,MTS,,mixed,
tr-005_00089,tr-005,665.3,692.145,26.845,MTS,,mixed,
tr-009_02091,tr-009,884.633,918.782,34.149,Good,NSY,jehe'a,train
tr-008_01868,tr-008,2496.557,2532.288,35.731,Good,,jehe'a,dev
tr-007_01254,tr-007,1359.845,1386.518,26.673,MTS,,jehe'a,
tr-011_02923,tr-011,573.572,592.732,19.16,MTS,,mixed,
tr-007_01464,tr-007,3078.63,3101.684,23.054,Good,,jehe'a,train
tr-007_01443,tr-007,2923.802,2942.197,18.395,MTS,,jehe'a,
tr-007_01109,tr-007,136.575,164.515,27.94,Good,,jehe'a,train
tr-009_02260,tr-009,2410.188,2437.98,27.792,MTS,,mixed,
tr-007_01298,tr-007,1823.528,1847.678,24.15,CRT-D,BLK,jehe'a,dev
tr-008_01832,tr-008,2171.547,2201.777,30.23,MTS,,jehe'a,
tr-009_02057,tr-009,555.655,588.745,33.09,Good,,jehe'a,train
tr-006_00468,tr-006,62.8,82.35,19.55,MTS,,mixed,
tr-008_01909,tr-008,2804.959,2841.414,36.455,MTS,,jehe'a,
tr-005_00326,tr-005,2570.046,2591.016,20.97,Good,,jehe'a,train
tr-011_02916,tr-011,527.044,547.321,20.277,Good,,mixed,train
tr-009_02166,tr-009,1567.835,1595.117,27.282,Good,,jehe'a,train
tr-011_03010,tr-011,1175.68,1194.729,19.049,Good,,spanish_only,train
tr-009_02192,tr-009,1873.316,1895.648,22.332,MTS,,mixed,
tr-011_02970,tr-011,896.169,910.095,13.926,Good,,mixed,train
tr-005_00180,tr-005,1470.505,1492.01,21.505,MTS,BCO,mixed,
tr-006_00944,tr-006,3023.975,3046.65,22.675,Good,,jehe'a,train
tr-009_02233,tr-009,2204.965,2228.72,23.755,Good,,jehe'a,dev
tr-009_02330,tr-009,2964.94,2988.476,23.536,MTS,,spanish_only,
tr-007_01179,tr-007,735.719,773.5,37.781,MTS,,jehe'a,
tr-006_00785,tr-006,2090.03,2111.56,21.53,Good,,jehe'a,dev
tr-011_02971,tr-011,910.119,923.402,13.283,MTS,BCO,mixed,
tr-010_02813,tr-010,3053.081,3086.287,33.206,MTS,BCO,mixed,
tr-006_01023,tr-006,3466.72,3487.56,20.84,Good,,spanish_only,train
tr-011_03094,tr-011,1802.863,1825.454,22.591,MTS,BCO,mixed,
tr-009_02364,tr-009,3322.251,3356.466,34.215,MTS,,jehe'a,
tr-008_01697,tr-008,1124.589,1143.735,19.146,CRT-D,BLK,mixed,train
tr-007_01290,tr-007,1757.953,1792.548,34.595,MTS,,jehe'a,
tr-011_03050,tr-011,1407.248,1427.754,20.506,MTS,,jehe'a,
tr-005_00045,tr-005,340.545,372.305,31.76,Good,,mixed,train
tr-007_01255,tr-007,1386.543,1418.768,32.225,MTS,,jehe'a,
tr-011_03076,tr-011,1672.844,1695.287,22.443,MTS,,mixed,
tr-006_01038,tr-006,3543.81,3571.795,27.985,Good,,mixed,train
tr-008_01795,tr-008,1882.345,1916.188,33.843,MTS,,jehe'a,
tr-010_02541,tr-010,1024.71,1059.918,35.208,MTS,BCO,jehe'a,
tr-007_01520,tr-007,3521.159,3552.279,31.12,MTS,,jehe'a,
tr-009_02333,tr-009,3015.762,3068.696,52.934,MTS,NSY,jehe'a,
tr-007_01140,tr-007,383.81,412.67,28.86,MTS,,jehe'a,
tr-007_01475,tr-007,3208.904,3237.654,28.75,Good,,mixed,train
tr-005_00129,tr-005,1075.48,1098.915,23.435,MTS,BCO,mixed,
tr-008_01562,tr-008,104.125,127.897,23.772,MTS,BCO,mixed,
tr-008_01713,tr-008,1270.05,1298.54,28.49,CRT-D,BLK,mixed,train
tr-009_02377,tr-009,3518.045,3557.253,39.208,MTS,,spanish_only,
tr-011_03103,tr-011,1925.49,1953.408,27.918,Good,,mixed,train
tr-007_01139,tr-007,359.62,383.715,24.095,MTS,,jehe'a,
tr-011_03096,tr-011,1828.318,1852.007,23.689,MTS,,mixed,
tr-011_03093,tr-011,1778.469,1802.863,24.394,MTS,,mixed,
tr-008_01902,tr-008,2716.993,2756.297,39.304,MTS,,jehe'a,
tr-007_01170,tr-007,647.95,684.938,36.988,MTS,,jehe'a,
tr-005_00454,tr-005,3740.208,3772.333,32.125,MTS,BCO,mixed,
tr-007_01312,tr-007,1946.808,1995.403,48.595,Good,,mixed,train
tr-009_02368,tr-009,3381.528,3438.263,56.735,CRT-D,BLK,jehe'a,train
tr-011_03067,tr-011,1565.515,1601.699,36.184,CRT-D,BLK,spanish_only,train
tr-006_00472,tr-006,109.635,146.86,37.225,CRT-D,BLK,spanish_only,train
tr-008_01786,tr-008,1779.685,1818.337,38.652,MTS,,mixed,
tr-005_00171,tr-005,1339.52,1395.865,56.345,MTS,NSY,mixed,
tr-006_00646,tr-006,1122.275,1162.83,40.555,Good,,jehe'a,train
tr-006_00796,tr-006,2156.43,2196.18,39.75,Good,,mixed,train
tr-006_00745,tr-006,1878.65,1927.31,48.66,Good,,jehe'a,train
tr-006_00670,tr-006,1330.165,1384.025,53.86,Good,,jehe'a,dev
tr-007_01410,tr-007,2644.992,2720.112,75.12,CRT-D,BLK,jehe'a,train
tr-005_00332,tr-005,2698.891,2717.036,18.145,CRT-D,BLK,jehe'a,train
tr-005_00303,tr-005,2342.116,2363.871,21.755,MTS,,jehe'a,
tr-005_00202,tr-005,1644.785,1664.326,19.541,Good,,mixed,train
tr-005_00393,tr-005,3165.631,3182.721,17.09,MTS,,mixed,
tr-005_00305,tr-005,2368.791,2389.216,20.425,MTS,,jehe'a,
tr-005_00111,tr-005,891.735,919.79,28.055,MTS,BCO,mixed,
tr-005_00327,tr-005,2591.731,2612.751,21.02,MTS,,jehe'a,
tr-005_00024,tr-005,201.02,218.495,17.475,EXC,"BCO,NSY",,
tr-005_00424,tr-005,3459.491,3471.783,12.292,CRT-D,BLK,jehe'a,train
tr-005_00423,tr-005,3445.981,3459.071,13.09,Good,,jehe'a,train
tr-005_00443,tr-005,3621.823,3646.463,24.64,MTS,,mixed,
tr-005_00362,tr-005,2968.221,2999.096,30.875,MTS,,jehe'a,
tr-005_00073,tr-005,538.8,564.985,26.185,MTS,NSY,jehe'a,
tr-005_00314,tr-005,2451.691,2481.606,29.915,MTS,,jehe'a,
tr-005_00113,tr-005,921.915,950.525,28.61,CRT-D,BLK,jehe'a,dev
tr-005_00341,tr-005,2750.596,2775.381,24.785,CRT-D,BLK,jehe'a,train
tr-005_00331,tr-005,2672.401,2698.396,25.995,CRT-D,BLK,jehe'a,train
tr-005_00090,tr-005,692.98,720.325,27.345,MTS,BCO,jehe'a,
tr-005_00175,tr-005,1404.045,1434.86,30.815,MTS,,jehe'a,
tr-009_02332,tr-009,3013.4,3015.762,2.362,Good,,unknown,
tr-008_01942,tr-008,3048.794,3050.854,2.06,Good,,guarani_only,train
tr-007_01478,tr-007,3259.939,3262.734,2.795,EXC,,,
tr-009_02363,tr-009,3317.401,3321.939,4.538,Good,,jehe'a,train
tr-010_02461,tr-010,494.053,497.953,3.9,Good,,guarani_only,train
tr-007_01539,tr-007,3701.304,3706.324,5.02,Good,,jehe'a,dev
tr-008_01912,tr-008,2856.376,2860.991,4.615,Good,,guarani_only,train
tr-010_02447,tr-010,357.031,366.185,9.154,CRT-D,BLK,jehe'a,train
tr-006_00762,tr-006,2004.59,2006.59,2,Good,,spanish_only,train
tr-011_03024,tr-011,1262.189,1269.119,6.93,Good,,spanish_only,train
tr-006_00836,tr-006,2440.63,2449.195,8.565,Good,,spanish_only,train
tr-007_01508,tr-007,3432.424,3436.939,4.515,Good,,spanish_only,dev
tr-009_02309,tr-009,2782.14,2785.681,3.541,Good,,spanish_only,train
tr-009_02106,tr-009,1055.787,1059.124,3.337,Good,,spanish_only,train
tr-006_00558,tr-006,630.52,633.79,3.27,Good,,spanish_only,train
tr-006_00911,tr-006,2837.48,2840.555,3.075,Good,,spanish_only,train
tr-010_02593,tr-010,1375.298,1378.237,2.939,Good,,spanish_only,train
tr-010_02757,tr-010,2596.895,2599.745,2.85,Good,,spanish_only,train
tr-007_01402,tr-007,2611.682,2614.452,2.77,Good,,spanish_only,train
tr-005_00004,tr-005,54.38,57.035,2.655,Good,,spanish_only,train
tr-007_01407,tr-007,2634.212,2636.692,2.48,Good,,spanish_only,train
tr-006_00480,tr-006,173.655,176.045,2.39,Good,,spanish_only,train
tr-010_02660,tr-010,1872.045,1874.41,2.365,Good,,spanish_only,train
tr-010_02575,tr-010,1246.198,1248.458,2.26,Good,,spanish_only,train
tr-007_01306,tr-007,1892.378,1894.618,2.24,Good,,spanish_only,train
tr-009_02308,tr-009,2779.06,2781.249,2.189,Good,,spanish_only,train
tr-007_01541,tr-007,3711.569,3713.753,2.184,Good,,spanish_only,train
tr-009_02158,tr-009,1491.237,1493.392,2.155,MTS,,spanish_only,
tr-007_01498,tr-007,3388.419,3390.559,2.14,Good,,spanish_only,train
tr-010_02582,tr-010,1306.353,1308.474,2.121,Good,,spanish_only,train
tr-011_03277,tr-011,3196.646,3198.74,2.094,Good,,spanish_only,test
tr-006_00890,tr-006,2751.02,2753.11,2.09,Good,,spanish_only,train
tr-006_00460,tr-006,1.81,3.88,2.07,Good,,spanish_only,train
tr-005_00127,tr-005,1064.415,1069.025,4.61,MTS,,spanish_only,
tr-011_02869,tr-011,197.372,199.412,2.04,Good,,spanish_only,train
tr-006_00580,tr-006,731.12,733.15,2.03,Good,,spanish_only,train
tr-007_01273,tr-007,1567.793,1569.803,2.01,Good,,spanish_only,train
tr-010_02650,tr-010,1805.13,1811.803,6.673,MTS,NSY,spanish_only,
tr-005_00459,tr-005,3795.618,3796.803,1.185,Good,,spanish_only,dev
tr-011_03035,tr-011,1317.274,1325.744,8.47,Good,,spanish_only,train
tr-010_02564,tr-010,1190.763,1200.389,9.626,Good,,spanish_only,train
tr-009_02000,tr-009,57.353,62.068,4.715,CRT-A,,spanish_only,train
tr-010_02720,tr-010,2349.245,2353.015,3.77,Good,,spanish_only,dev
tr-005_00008,tr-005,85.445,95.955,10.51,Good,,mixed,train
tr-008_01560,tr-008,96.889,99.669,2.78,Good,,spanish_only,train
tr-010_02672,tr-010,1984.93,1987.545,2.615,Good,,spanish_only,train
tr-005_00019,tr-005,176.58,179.07,2.49,Good,,spanish_only,train
tr-006_01069,tr-006,3749.871,3752.316,2.445,Good,,spanish_only,train
tr-009_02204,tr-009,1953.842,1956.098,2.256,Good,,spanish_only,train
tr-006_00899,tr-006,2786.87,2788.99,2.12,Good,,spanish_only,train
